pathway;interact1_ensembl;interact2_ensembl
T cell receptor;ENSG00000043462;ENSG00000124181
T cell receptor;ENSG00000100351;ENSG00000043462
T cell receptor;ENSG00000043462;ENSG00000100351
T cell receptor;ENSG00000213658;ENSG00000100351
T cell receptor;ENSG00000100351;ENSG00000213658
T cell receptor;ENSG00000124181;ENSG00000213658
T cell receptor;ENSG00000213658;ENSG00000124181
T cell receptor;ENSG00000177885;ENSG00000213658
T cell receptor;ENSG00000213658;ENSG00000177885
T cell receptor;ENSG00000010610;ENSG00000182866
T cell receptor;ENSG00000182866;ENSG00000010610
T cell receptor;ENSG00000115085;ENSG00000198821
T cell receptor;ENSG00000198821;ENSG00000115085
T cell receptor;ENSG00000111679;ENSG00000115085
T cell receptor;ENSG00000111679;ENSG00000198821
T cell receptor;ENSG00000114423;ENSG00000182866
T cell receptor;ENSG00000114423;ENSG00000010810
T cell receptor;ENSG00000114423;ENSG00000115085
T cell receptor;ENSG00000163600;ENSG00000102245
T cell receptor;ENSG00000163600;ENSG00000121879
T cell receptor;ENSG00000178562;ENSG00000177885
T cell receptor;ENSG00000121879;ENSG00000275199
T cell receptor;ENSG00000115904;ENSG00000172575
T cell receptor;ENSG00000172575;ENSG00000276536
T cell receptor;ENSG00000177885;ENSG00000115904
T cell receptor;ENSG00000134215;ENSG00000067560
T cell receptor;ENSG00000100906;ENSG00000109320
T cell receptor;ENSG00000178562;ENSG00000121879
T cell receptor;ENSG00000124181;ENSG00000065675
T cell receptor;ENSG00000124181;ENSG00000172575
T cell receptor;ENSG00000276536;ENSG00000170345
T cell receptor;ENSG00000132155;ENSG00000169032
T cell receptor;ENSG00000169032;ENSG00000100030
T cell receptor;ENSG00000276536;ENSG00000132155
T cell receptor;ENSG00000065675;ENSG00000135341
T cell receptor;ENSG00000076984;ENSG00000135341
T cell receptor;ENSG00000076984;ENSG00000107643
T cell receptor;ENSG00000107643;ENSG00000170345
T cell receptor;ENSG00000115085;ENSG00000075711
T cell receptor;ENSG00000075711;ENSG00000115085
T cell receptor;ENSG00000115085;ENSG00000112062
T cell receptor;ENSG00000275199;ENSG00000082701
T cell receptor;ENSG00000082701;ENSG00000131196
T cell receptor;ENSG00000112062;ENSG00000131196
T cell receptor;ENSG00000142867;ENSG00000135341
T cell receptor;ENSG00000135341;ENSG00000142867
T cell receptor;ENSG00000135341;ENSG00000104365
T cell receptor;ENSG00000065675;ENSG00000198286
T cell receptor;ENSG00000262418;ENSG00000182866
T cell receptor;ENSG00000262418;ENSG00000010810
T cell receptor;ENSG00000198851;ENSG00000010810
T cell receptor;ENSG00000198821;ENSG00000010810
T cell receptor;ENSG00000010810;ENSG00000182866
T cell receptor;ENSG00000010810;ENSG00000115085
T cell receptor;ENSG00000115085;ENSG00000213658
T cell receptor;ENSG00000115085;ENSG00000043462
T cell receptor;ENSG00000158092;ENSG00000130669
T cell receptor;ENSG00000113263;ENSG00000134215
T cell receptor;ENSG00000113263;ENSG00000124181
T cell receptor;ENSG00000138814;ENSG00000131196
T cell receptor;ENSG00000275199;ENSG00000107968
T cell receptor;ENSG00000107968;ENSG00000006062
T cell receptor;ENSG00000104365;ENSG00000100906
T cell receptor;ENSG00000140992;ENSG00000275199
T cell receptor;ENSG00000075711;ENSG00000112062
T cell receptor;ENSG00000112062;ENSG00000075711
T cell receptor;ENSG00000182866;ENSG00000115085
T cell receptor;ENSG00000100030;ENSG00000170345
T cell receptor;ENSG00000131196;ENSG00000109471
T cell receptor;ENSG00000131196;ENSG00000113520
T cell receptor;ENSG00000131196;ENSG00000113525
T cell receptor;ENSG00000131196;ENSG00000136634
T cell receptor;ENSG00000131196;ENSG00000111537
T cell receptor;ENSG00000131196;ENSG00000164400
T cell receptor;ENSG00000131196;ENSG00000232810
T cell receptor;ENSG00000131196;ENSG00000135446
T cell receptor;ENSG00000170345;ENSG00000109471
T cell receptor;ENSG00000170345;ENSG00000113520
T cell receptor;ENSG00000170345;ENSG00000113525
T cell receptor;ENSG00000170345;ENSG00000136634
T cell receptor;ENSG00000170345;ENSG00000111537
T cell receptor;ENSG00000170345;ENSG00000164400
T cell receptor;ENSG00000170345;ENSG00000232810
T cell receptor;ENSG00000170345;ENSG00000135446
T cell receptor;ENSG00000109320;ENSG00000109471
T cell receptor;ENSG00000109320;ENSG00000113520
T cell receptor;ENSG00000109320;ENSG00000113525
T cell receptor;ENSG00000109320;ENSG00000136634
T cell receptor;ENSG00000109320;ENSG00000111537
T cell receptor;ENSG00000109320;ENSG00000164400
T cell receptor;ENSG00000109320;ENSG00000232810
T cell receptor;ENSG00000109320;ENSG00000135446
Toll-like receptor;ENSG00000128604;ENSG00000232810
Toll-like receptor;ENSG00000276561;ENSG00000197919
Toll-like receptor;ENSG00000276561;ENSG00000171855
Toll-like receptor;ENSG00000126456;ENSG00000101017
Toll-like receptor;ENSG00000126456;ENSG00000121594
Toll-like receptor;ENSG00000126456;ENSG00000114013
Toll-like receptor;ENSG00000126456;ENSG00000171855
Toll-like receptor;ENSG00000126456;ENSG00000169245
Toll-like receptor;ENSG00000126456;ENSG00000169248
Toll-like receptor;ENSG00000115415;ENSG00000169245
Toll-like receptor;ENSG00000115415;ENSG00000169248
Toll-like receptor;ENSG00000137462;ENSG00000136238
Toll-like receptor;ENSG00000172936;ENSG00000168040
Toll-like receptor;ENSG00000168040;ENSG00000064012
Toll-like receptor;ENSG00000170458;ENSG00000136869
Toll-like receptor;ENSG00000136869;ENSG00000172936
Toll-like receptor;ENSG00000175104;ENSG00000135341
Toll-like receptor;ENSG00000175104;ENSG00000128604
Toll-like receptor;ENSG00000136869;ENSG00000243414
Toll-like receptor;ENSG00000243414;ENSG00000127666
Toll-like receptor;ENSG00000187554;ENSG00000172936
Toll-like receptor;ENSG00000172936;ENSG00000184216
Toll-like receptor;ENSG00000239732;ENSG00000172936
Toll-like receptor;ENSG00000164342;ENSG00000127666
Toll-like receptor;ENSG00000127666;ENSG00000131323
Toll-like receptor;ENSG00000175104;ENSG00000276561
Toll-like receptor;ENSG00000198001;ENSG00000175104
Toll-like receptor;ENSG00000175104;ENSG00000198001
Toll-like receptor;ENSG00000198001;ENSG00000184216
Toll-like receptor;ENSG00000184216;ENSG00000276561
Toll-like receptor;ENSG00000174125;ENSG00000137462
Toll-like receptor;ENSG00000137462;ENSG00000174125
Toll-like receptor;ENSG00000174130;ENSG00000137462
Toll-like receptor;ENSG00000137462;ENSG00000174130
Toll-like receptor;ENSG00000154589;ENSG00000136869
Toll-like receptor;ENSG00000136869;ENSG00000154589
Toll-like receptor;ENSG00000100906;ENSG00000109320
Toll-like receptor;ENSG00000196664;ENSG00000172936
Toll-like receptor;ENSG00000172936;ENSG00000196664
Toll-like receptor;ENSG00000137275;ENSG00000175104
Toll-like receptor;ENSG00000100324;ENSG00000055208
Toll-like receptor;ENSG00000055208;ENSG00000100324
Toll-like receptor;ENSG00000100324;ENSG00000135341
Toll-like receptor;ENSG00000135341;ENSG00000100324
Toll-like receptor;ENSG00000107968;ENSG00000109320
Toll-like receptor;ENSG00000107968;ENSG00000169032
Toll-like receptor;ENSG00000169032;ENSG00000100030
Toll-like receptor;ENSG00000034152;ENSG00000112062
Toll-like receptor;ENSG00000076984;ENSG00000107643
Toll-like receptor;ENSG00000107643;ENSG00000170345
Toll-like receptor;ENSG00000136238;ENSG00000121879
Toll-like receptor;ENSG00000171855;ENSG00000142166
Toll-like receptor;ENSG00000142166;ENSG00000115415
Toll-like receptor;ENSG00000115415;ENSG00000138755
Toll-like receptor;ENSG00000128604;ENSG00000125538
Toll-like receptor;ENSG00000128604;ENSG00000136244
Toll-like receptor;ENSG00000128604;ENSG00000168811
Toll-like receptor;ENSG00000128604;ENSG00000169429
Toll-like receptor;ENSG00000128604;ENSG00000274233
Toll-like receptor;ENSG00000128604;ENSG00000276085
Toll-like receptor;ENSG00000213341;ENSG00000276561
Toll-like receptor;ENSG00000118785;ENSG00000276561
Toll-like receptor;ENSG00000112062;ENSG00000170345
Toll-like receptor;ENSG00000100030;ENSG00000170345
Toll-like receptor;ENSG00000126456;ENSG00000138755
Toll-like receptor;ENSG00000170345;ENSG00000232810
Toll-like receptor;ENSG00000170345;ENSG00000125538
Toll-like receptor;ENSG00000170345;ENSG00000136244
Toll-like receptor;ENSG00000170345;ENSG00000168811
Toll-like receptor;ENSG00000170345;ENSG00000169429
Toll-like receptor;ENSG00000170345;ENSG00000274233
Toll-like receptor;ENSG00000170345;ENSG00000276085
Toll-like receptor;ENSG00000170345;False
Toll-like receptor;ENSG00000109320;ENSG00000232810
Toll-like receptor;ENSG00000109320;ENSG00000125538
Toll-like receptor;ENSG00000109320;ENSG00000136244
Toll-like receptor;ENSG00000109320;ENSG00000168811
Toll-like receptor;ENSG00000109320;ENSG00000169429
Toll-like receptor;ENSG00000109320;ENSG00000274233
Toll-like receptor;ENSG00000109320;ENSG00000276085
Toll-like receptor;ENSG00000109320;False
Toll-like receptor;ENSG00000104365;ENSG00000100906
Toll-like receptor;ENSG00000135341;ENSG00000104365
Toll-like receptor;ENSG00000135341;ENSG00000034152
Toll-like receptor;ENSG00000135341;ENSG00000076984
Toll-like receptor;ENSG00000121879;ENSG00000275199
Toll-like receptor;ENSG00000275199;ENSG00000109320
Toll-like receptor;ENSG00000128604;ENSG00000197919
Toll-like receptor;ENSG00000128604;ENSG00000171855
Hippo;ENSG00000134376;ENSG00000134376
Hippo;ENSG00000039068;ENSG00000039068
Hippo;ENSG00000148498;ENSG00000102981
Hippo;ENSG00000102981;ENSG00000148498
Hippo;ENSG00000102981;ENSG00000163558
Hippo;ENSG00000163558;ENSG00000102981
Hippo;ENSG00000132849;ENSG00000072415
Hippo;ENSG00000072415;ENSG00000132849
Hippo;ENSG00000072415;ENSG00000126016
Hippo;ENSG00000126016;ENSG00000072415
Hippo;ENSG00000126016;ENSG00000137693
Hippo;ENSG00000137693;ENSG00000126016
Hippo;ENSG00000142279;ENSG00000151748
Hippo;ENSG00000142279;ENSG00000150457
Hippo;ENSG00000113575;ENSG00000104375
Hippo;ENSG00000150457;ENSG00000137693
Hippo;ENSG00000104375;ENSG00000150457
Hippo;ENSG00000104375;ENSG00000114978
Hippo;ENSG00000137693;ENSG00000109321
Hippo;ENSG00000137693;ENSG00000089685
Hippo;ENSG00000137693;ENSG00000081051
Hippo;ENSG00000137693;ENSG00000160255
Hippo;ENSG00000137693;ENSG00000113578
Hippo;ENSG00000105329;ENSG00000106799
Hippo;ENSG00000143869;ENSG00000107779
Hippo;ENSG00000002745;ENSG00000111432
Hippo;ENSG00000111432;ENSG00000107404
Hippo;ENSG00000106799;ENSG00000175387
Hippo;ENSG00000175387;ENSG00000107779
Hippo;ENSG00000175387;ENSG00000170365
Hippo;ENSG00000113575;ENSG00000137693
Hippo;ENSG00000168036;ENSG00000138795
Hippo;ENSG00000044115;ENSG00000134308
Hippo;ENSG00000134308;ENSG00000137693
Hippo;ENSG00000137693;ENSG00000134308
Hippo;ENSG00000169435;ENSG00000104375
Hippo;ENSG00000068028;ENSG00000104375
Hippo;ENSG00000075624;ENSG00000104375
Hippo;ENSG00000175387;ENSG00000141646
Hippo;ENSG00000141646;ENSG00000175387
Hippo;ENSG00000170365;ENSG00000141646
Hippo;ENSG00000141646;ENSG00000170365
Hippo;ENSG00000107779;ENSG00000170365
Hippo;ENSG00000072803;ENSG00000137693
Hippo;ENSG00000283900;ENSG00000137693
Prolactin;ENSG00000276536;ENSG00000132155
Prolactin;ENSG00000132155;ENSG00000169032
Prolactin;ENSG00000169032;ENSG00000100030
Prolactin;ENSG00000172179;ENSG00000113494
Prolactin;ENSG00000113494;ENSG00000096968
Prolactin;ENSG00000096968;ENSG00000129946
Prolactin;ENSG00000129946;ENSG00000197122
Prolactin;ENSG00000197122;ENSG00000121879
Prolactin;ENSG00000129946;ENSG00000177885
Prolactin;ENSG00000177885;ENSG00000115904
Prolactin;ENSG00000115904;ENSG00000276536
Prolactin;ENSG00000276536;ENSG00000107643
Prolactin;ENSG00000107643;ENSG00000112062
Prolactin;ENSG00000112062;ENSG00000100030
Prolactin;ENSG00000096968;ENSG00000115415
Prolactin;ENSG00000120659;ENSG00000141655
Prolactin;ENSG00000135346;ENSG00000138039
Prolactin;ENSG00000132155;ENSG00000121879
Prolactin;ENSG00000275199;ENSG00000118689
Prolactin;ENSG00000275199;ENSG00000082701
Prolactin;ENSG00000082701;ENSG00000110092
Prolactin;ENSG00000114737;ENSG00000113494
Prolactin;ENSG00000180008;ENSG00000096968
Prolactin;ENSG00000180008;ENSG00000115415
Prolactin;ENSG00000118689;ENSG00000213930
Prolactin;ENSG00000170345;ENSG00000110092
Prolactin;ENSG00000115415;ENSG00000110092
Prolactin;ENSG00000115415;ENSG00000114737
Prolactin;ENSG00000115415;ENSG00000120659
Prolactin;ENSG00000115415;ENSG00000135374
Prolactin;ENSG00000115415;ENSG00000283030
Prolactin;ENSG00000115415;ENSG00000138039
Prolactin;ENSG00000115415;ENSG00000091831
Prolactin;ENSG00000115415;ENSG00000125347
Prolactin;ENSG00000115415;ENSG00000180176
Prolactin;ENSG00000115415;ENSG00000113494
Prolactin;ENSG00000115415;ENSG00000163581
Prolactin;ENSG00000115415;ENSG00000106633
Prolactin;ENSG00000115415;ENSG00000118971
Prolactin;ENSG00000115415;ENSG00000254647
Prolactin;ENSG00000100030;ENSG00000170345
Prolactin;ENSG00000141655;ENSG00000109320
Prolactin;ENSG00000109320;ENSG00000110092
Prolactin;ENSG00000138039;ENSG00000148795
cAMP;ENSG00000135346;ENSG00000078549
cAMP;ENSG00000122585;ENSG00000168539
cAMP;ENSG00000157017;ENSG00000168539
cAMP;ENSG00000078549;ENSG00000087460
cAMP;ENSG00000087460;ENSG00000164742
cAMP;ENSG00000168539;ENSG00000127955
cAMP;ENSG00000079337;ENSG00000133818
cAMP;ENSG00000133818;ENSG00000075651
cAMP;ENSG00000133818;ENSG00000138193
cAMP;ENSG00000079337;ENSG00000107643
cAMP;ENSG00000079337;ENSG00000116473
cAMP;ENSG00000116473;ENSG00000138193
cAMP;ENSG00000116473;ENSG00000156299
cAMP;ENSG00000116473;ENSG00000134215
cAMP;ENSG00000156299;ENSG00000136238
cAMP;ENSG00000134215;ENSG00000136238
cAMP;ENSG00000136238;ENSG00000149269
cAMP;ENSG00000116473;ENSG00000120318
cAMP;ENSG00000116473;ENSG00000130396
cAMP;ENSG00000116473;ENSG00000121879
cAMP;ENSG00000116473;ENSG00000157764
cAMP;ENSG00000116473;ENSG00000132155
cAMP;ENSG00000288516;ENSG00000125398
cAMP;ENSG00000067560;ENSG00000067900
cAMP;ENSG00000288516;ENSG00000276045
cAMP;ENSG00000169885;ENSG00000164742
cAMP;ENSG00000127955;ENSG00000164742
cAMP;ENSG00000152495;ENSG00000164742
cAMP;ENSG00000131771;ENSG00000172531
cAMP;ENSG00000172531;ENSG00000107175
cAMP;ENSG00000288516;ENSG00000002330
cAMP;ENSG00000288516;ENSG00000067560
cAMP;ENSG00000067900;ENSG00000058272
cAMP;ENSG00000132155;ENSG00000169032
cAMP;ENSG00000169032;ENSG00000100030
cAMP;ENSG00000100030;ENSG00000107175
cAMP;ENSG00000288516;ENSG00000131771
cAMP;ENSG00000288516;ENSG00000186951
cAMP;ENSG00000288516;ENSG00000131196
cAMP;ENSG00000058272;ENSG00000101335
cAMP;ENSG00000288516;ENSG00000198523
cAMP;ENSG00000288516;ENSG00000198626
cAMP;ENSG00000288516;ENSG00000198785
cAMP;ENSG00000288516;ENSG00000155511
cAMP;ENSG00000288516;ENSG00000001626
cAMP;ENSG00000288516;ENSG00000266964
cAMP;ENSG00000288516;ENSG00000090020
cAMP;ENSG00000288516;ENSG00000070961
cAMP;ENSG00000288516;ENSG00000151067
cAMP;ENSG00000266964;ENSG00000101892
cAMP;ENSG00000101892;ENSG00000266964
cAMP;ENSG00000107175;ENSG00000176697
cAMP;ENSG00000107175;ENSG00000170345
cAMP;ENSG00000107175;ENSG00000177606
cAMP;ENSG00000106571;ENSG00000111087
cAMP;ENSG00000106571;ENSG00000185920
cAMP;ENSG00000106571;ENSG00000164161
cAMP;ENSG00000109320;ENSG00000104899
cAMP;ENSG00000125398;ENSG00000104899
cAMP;ENSG00000186951;ENSG00000161533
cAMP;ENSG00000131196;ENSG00000181104
cAMP;ENSG00000288516;ENSG00000112541
cAMP;ENSG00000120318;ENSG00000067560
cAMP;ENSG00000121879;ENSG00000275199
cAMP;ENSG00000288516;ENSG00000106571
cAMP;ENSG00000152495;ENSG00000112541
cAMP;ENSG00000157764;ENSG00000169032
cAMP;ENSG00000288516;ENSG00000132155
cAMP;ENSG00000288516;ENSG00000079435
cAMP;ENSG00000288516;ENSG00000129991
cAMP;ENSG00000141433;ENSG00000078549
cAMP;ENSG00000146469;ENSG00000078549
cAMP;ENSG00000115138;ENSG00000078549
cAMP;ENSG00000115263;ENSG00000078549
cAMP;ENSG00000159224;ENSG00000078549
cAMP;ENSG00000175206;ENSG00000078549
cAMP;ENSG00000078401;ENSG00000168539
cAMP;ENSG00000157005;ENSG00000168539
cAMP;ENSG00000101405;ENSG00000168539
cAMP;ENSG00000147571;ENSG00000078549
cAMP;ENSG00000179600;ENSG00000078549
cAMP;ENSG00000112276;ENSG00000082482
cAMP;ENSG00000082482;ENSG00000112276
Neurotrophin;ENSG00000134259;ENSG00000198400
Neurotrophin;ENSG00000176697;ENSG00000148053
Neurotrophin;ENSG00000225950;ENSG00000148053
Neurotrophin;ENSG00000185652;ENSG00000198400
Neurotrophin;ENSG00000185652;ENSG00000148053
Neurotrophin;ENSG00000185652;ENSG00000140538
Neurotrophin;ENSG00000134259;ENSG00000064300
Neurotrophin;ENSG00000176697;ENSG00000064300
Neurotrophin;ENSG00000225950;ENSG00000064300
Neurotrophin;ENSG00000185652;ENSG00000064300
Neurotrophin;ENSG00000198400;ENSG00000134313
Neurotrophin;ENSG00000198400;ENSG00000166225
Neurotrophin;ENSG00000134313;ENSG00000167193
Neurotrophin;ENSG00000167193;ENSG00000134313
Neurotrophin;ENSG00000166225;ENSG00000167193
Neurotrophin;ENSG00000167193;ENSG00000166225
Neurotrophin;ENSG00000167193;ENSG00000107263
Neurotrophin;ENSG00000107263;ENSG00000167193
Neurotrophin;ENSG00000107263;ENSG00000116473
Neurotrophin;ENSG00000116473;ENSG00000157764
Neurotrophin;ENSG00000157764;ENSG00000169032
Neurotrophin;ENSG00000169032;ENSG00000100030
Neurotrophin;ENSG00000100030;ENSG00000072133
Neurotrophin;ENSG00000072133;ENSG00000128272
Neurotrophin;ENSG00000198400;ENSG00000160999
Neurotrophin;ENSG00000198400;ENSG00000111252
Neurotrophin;ENSG00000148053;ENSG00000160999
Neurotrophin;ENSG00000148053;ENSG00000111252
Neurotrophin;ENSG00000140538;ENSG00000160999
Neurotrophin;ENSG00000140538;ENSG00000111252
Neurotrophin;ENSG00000160999;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000160999
Neurotrophin;ENSG00000111252;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000111252
Neurotrophin;ENSG00000177885;ENSG00000115904
Neurotrophin;ENSG00000115904;ENSG00000177885
Neurotrophin;ENSG00000115904;ENSG00000276536
Neurotrophin;ENSG00000276536;ENSG00000132155
Neurotrophin;ENSG00000132155;ENSG00000169032
Neurotrophin;ENSG00000100030;ENSG00000276536
Neurotrophin;ENSG00000072133;ENSG00000276536
Neurotrophin;ENSG00000100030;ENSG00000100784
Neurotrophin;ENSG00000100784;ENSG00000128272
Neurotrophin;ENSG00000276536;ENSG00000198909
Neurotrophin;ENSG00000198909;ENSG00000137764
Neurotrophin;ENSG00000137764;ENSG00000166484
Neurotrophin;ENSG00000166484;ENSG00000072133
Neurotrophin;ENSG00000112062;ENSG00000162889
Neurotrophin;ENSG00000162889;ENSG00000128272
Neurotrophin;ENSG00000198400;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000198400
Neurotrophin;ENSG00000148053;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000148053
Neurotrophin;ENSG00000140538;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000140538
Neurotrophin;ENSG00000198400;ENSG00000097007
Neurotrophin;ENSG00000097007;ENSG00000198400
Neurotrophin;ENSG00000148053;ENSG00000097007
Neurotrophin;ENSG00000097007;ENSG00000148053
Neurotrophin;ENSG00000140538;ENSG00000097007
Neurotrophin;ENSG00000097007;ENSG00000140538
Neurotrophin;ENSG00000198400;ENSG00000129946
Neurotrophin;ENSG00000148053;ENSG00000129946
Neurotrophin;ENSG00000140538;ENSG00000129946
Neurotrophin;ENSG00000129946;ENSG00000109458
Neurotrophin;ENSG00000109458;ENSG00000129946
Neurotrophin;ENSG00000109458;ENSG00000121879
Neurotrophin;ENSG00000121879;ENSG00000109458
Neurotrophin;ENSG00000121879;ENSG00000275199
Neurotrophin;ENSG00000275199;ENSG00000100906
Neurotrophin;ENSG00000100906;ENSG00000109320
Neurotrophin;ENSG00000121879;ENSG00000140992
Neurotrophin;ENSG00000140992;ENSG00000275199
Neurotrophin;ENSG00000275199;ENSG00000118689
Neurotrophin;ENSG00000275199;ENSG00000002330
Neurotrophin;ENSG00000275199;ENSG00000082701
Neurotrophin;ENSG00000129946;ENSG00000177885
Neurotrophin;ENSG00000177885;ENSG00000129946
Neurotrophin;ENSG00000177885;ENSG00000179295
Neurotrophin;ENSG00000179295;ENSG00000177885
Neurotrophin;ENSG00000179295;ENSG00000121879
Neurotrophin;ENSG00000121879;ENSG00000179295
Neurotrophin;ENSG00000276536;ENSG00000121879
Neurotrophin;ENSG00000198400;ENSG00000169047
Neurotrophin;ENSG00000148053;ENSG00000169047
Neurotrophin;ENSG00000140538;ENSG00000169047
Neurotrophin;ENSG00000169047;ENSG00000121879
Neurotrophin;ENSG00000198400;ENSG00000007264
Neurotrophin;ENSG00000007264;ENSG00000198400
Neurotrophin;ENSG00000148053;ENSG00000007264
Neurotrophin;ENSG00000007264;ENSG00000148053
Neurotrophin;ENSG00000140538;ENSG00000007264
Neurotrophin;ENSG00000007264;ENSG00000140538
Neurotrophin;ENSG00000198400;ENSG00000124181
Neurotrophin;ENSG00000148053;ENSG00000124181
Neurotrophin;ENSG00000140538;ENSG00000124181
Neurotrophin;ENSG00000124181;ENSG00000163932
Neurotrophin;ENSG00000163932;ENSG00000169032
Neurotrophin;ENSG00000124181;ENSG00000169885
Neurotrophin;ENSG00000169885;ENSG00000152495
Neurotrophin;ENSG00000152495;ENSG00000128272
Neurotrophin;ENSG00000064300;ENSG00000141522
Neurotrophin;ENSG00000141522;ENSG00000064300
Neurotrophin;ENSG00000141522;ENSG00000067560
Neurotrophin;ENSG00000064300;ENSG00000067560
Neurotrophin;ENSG00000064300;ENSG00000110851
Neurotrophin;ENSG00000110851;ENSG00000064300
Neurotrophin;ENSG00000064300;ENSG00000179222
Neurotrophin;ENSG00000179222;ENSG00000064300
Neurotrophin;ENSG00000064300;ENSG00000175104
Neurotrophin;ENSG00000175104;ENSG00000064300
Neurotrophin;ENSG00000064300;ENSG00000171606
Neurotrophin;ENSG00000171606;ENSG00000064300
Neurotrophin;ENSG00000175104;ENSG00000171606
Neurotrophin;ENSG00000064300;ENSG00000070831
Neurotrophin;ENSG00000064300;ENSG00000136238
Neurotrophin;ENSG00000070831;ENSG00000095015
Neurotrophin;ENSG00000070831;ENSG00000197442
Neurotrophin;ENSG00000136238;ENSG00000095015
Neurotrophin;ENSG00000136238;ENSG00000197442
Neurotrophin;ENSG00000095015;ENSG00000076984
Neurotrophin;ENSG00000197442;ENSG00000076984
Neurotrophin;ENSG00000076984;ENSG00000107643
Neurotrophin;ENSG00000107643;ENSG00000177606
Neurotrophin;ENSG00000107643;ENSG00000141510
Neurotrophin;ENSG00000141510;ENSG00000087088
Neurotrophin;ENSG00000078900;ENSG00000141510
Neurotrophin;ENSG00000175104;ENSG00000107643
Neurotrophin;ENSG00000064300;ENSG00000166681
Neurotrophin;ENSG00000166681;ENSG00000274474
Neurotrophin;ENSG00000274474;ENSG00000166681
Neurotrophin;ENSG00000064300;ENSG00000104312
Neurotrophin;ENSG00000104312;ENSG00000064300
Neurotrophin;ENSG00000064300;ENSG00000090376
Neurotrophin;ENSG00000090376;ENSG00000064300
Neurotrophin;ENSG00000104365;ENSG00000100906
Neurotrophin;ENSG00000064300;ENSG00000134243
Neurotrophin;ENSG00000134243;ENSG00000064300
Neurotrophin;ENSG00000276536;ENSG00000112062
Neurotrophin;ENSG00000064300;ENSG00000121879
Neurotrophin;ENSG00000128272;ENSG00000171791
Neurotrophin;ENSG00000118689;ENSG00000117560
NOD-like receptor;ENSG00000167207;ENSG00000104312
NOD-like receptor;ENSG00000091592;ENSG00000103490
NOD-like receptor;ENSG00000103490;ENSG00000091592
NOD-like receptor;ENSG00000103490;ENSG00000137752
NOD-like receptor;ENSG00000162711;ENSG00000105483
NOD-like receptor;ENSG00000105483;ENSG00000162711
NOD-like receptor;ENSG00000103313;ENSG00000140368
NOD-like receptor;ENSG00000140368;ENSG00000103313
NOD-like receptor;ENSG00000165416;ENSG00000162711
NOD-like receptor;ENSG00000165416;ENSG00000080824
NOD-like receptor;ENSG00000080824;ENSG00000165416
NOD-like receptor;ENSG00000080824;ENSG00000162711
NOD-like receptor;ENSG00000162711;ENSG00000080824
NOD-like receptor;ENSG00000106100;ENSG00000281089
NOD-like receptor;ENSG00000281089;ENSG00000057663
NOD-like receptor;ENSG00000057663;ENSG00000281089
NOD-like receptor;ENSG00000281089;ENSG00000145782
NOD-like receptor;ENSG00000145782;ENSG00000281089
NOD-like receptor;ENSG00000057663;ENSG00000145782
NOD-like receptor;ENSG00000145782;ENSG00000057663
NOD-like receptor;ENSG00000165416;ENSG00000106100
NOD-like receptor;ENSG00000281089;ENSG00000170296
NOD-like receptor;ENSG00000057663;ENSG00000170296
NOD-like receptor;ENSG00000145782;ENSG00000170296
NOD-like receptor;ENSG00000167207;ENSG00000145782
NOD-like receptor;ENSG00000167207;ENSG00000057663
NOD-like receptor;ENSG00000167207;ENSG00000281089
NOD-like receptor;ENSG00000106100;ENSG00000104312
NOD-like receptor;ENSG00000125826;ENSG00000104312
NOD-like receptor;ENSG00000101966;ENSG00000104312
NOD-like receptor;ENSG00000132357;ENSG00000104312
NOD-like receptor;ENSG00000087077;ENSG00000104312
NOD-like receptor;ENSG00000104312;ENSG00000269335
NOD-like receptor;ENSG00000269335;ENSG00000213341
NOD-like receptor;ENSG00000213341;ENSG00000269335
NOD-like receptor;ENSG00000213341;ENSG00000100906
NOD-like receptor;ENSG00000100906;ENSG00000109320
NOD-like receptor;ENSG00000109320;ENSG00000125538
NOD-like receptor;ENSG00000109320;ENSG00000150782
NOD-like receptor;ENSG00000109320;ENSG00000136244
NOD-like receptor;ENSG00000109320;ENSG00000232810
NOD-like receptor;ENSG00000109320;ENSG00000169429
NOD-like receptor;ENSG00000109320;ENSG00000163739
NOD-like receptor;ENSG00000109320;ENSG00000108691
NOD-like receptor;ENSG00000109320;ENSG00000274233
NOD-like receptor;ENSG00000109320;ENSG00000164047
NOD-like receptor;ENSG00000112851;ENSG00000167207
NOD-like receptor;ENSG00000160703;ENSG00000088888
NOD-like receptor;ENSG00000171791;ENSG00000091592
NOD-like receptor;ENSG00000171552;ENSG00000091592
NOD-like receptor;ENSG00000163565;ENSG00000163568
NOD-like receptor;ENSG00000067369;ENSG00000163568
NOD-like receptor;ENSG00000289721;ENSG00000163568
NOD-like receptor;ENSG00000104312;ENSG00000100324
NOD-like receptor;ENSG00000110330;ENSG00000104312
NOD-like receptor;ENSG00000187796;ENSG00000104312
NOD-like receptor;ENSG00000127191;ENSG00000104312
NOD-like receptor;ENSG00000118503;ENSG00000104312
NOD-like receptor;ENSG00000167207;ENSG00000088888
