pathway;interact1_ensembl;interact2_ensembl
Relaxin;ENSG00000167414;ENSG00000121879
Relaxin;ENSG00000167414;ENSG00000051382
Relaxin;ENSG00000167414;ENSG00000171608
Relaxin;ENSG00000167414;ENSG00000145675
Relaxin;ENSG00000167414;ENSG00000105647
Relaxin;ENSG00000167414;ENSG00000117461
Relaxin;ENSG00000067606;ENSG00000173175
Relaxin;ENSG00000121879;ENSG00000132155
Relaxin;ENSG00000051382;ENSG00000132155
Relaxin;ENSG00000171608;ENSG00000132155
Relaxin;ENSG00000145675;ENSG00000132155
Relaxin;ENSG00000105647;ENSG00000132155
Relaxin;ENSG00000117461;ENSG00000132155
Relaxin;ENSG00000132155;ENSG00000169032
Relaxin;ENSG00000132155;ENSG00000126934
Relaxin;ENSG00000169032;ENSG00000100030
Relaxin;ENSG00000169032;ENSG00000102882
Relaxin;ENSG00000126934;ENSG00000100030
Relaxin;ENSG00000126934;ENSG00000102882
Relaxin;ENSG00000100030;ENSG00000165197
Relaxin;ENSG00000100030;ENSG00000112715
Relaxin;ENSG00000100030;ENSG00000173511
Relaxin;ENSG00000100030;ENSG00000150630
Relaxin;ENSG00000102882;ENSG00000165197
Relaxin;ENSG00000102882;ENSG00000112715
Relaxin;ENSG00000102882;ENSG00000173511
Relaxin;ENSG00000102882;ENSG00000150630
Relaxin;ENSG00000100030;ENSG00000087245
Relaxin;ENSG00000100030;ENSG00000100985
Relaxin;ENSG00000102882;ENSG00000087245
Relaxin;ENSG00000102882;ENSG00000100985
Relaxin;ENSG00000100030;ENSG00000089250
Relaxin;ENSG00000102882;ENSG00000089250
Relaxin;ENSG00000078401;ENSG00000136160
Relaxin;ENSG00000136160;ENSG00000087258
Relaxin;ENSG00000087258;ENSG00000136160
Relaxin;ENSG00000136160;ENSG00000127955
Relaxin;ENSG00000127955;ENSG00000136160
Relaxin;ENSG00000136160;ENSG00000114353
Relaxin;ENSG00000114353;ENSG00000136160
Relaxin;ENSG00000136160;ENSG00000065135
Relaxin;ENSG00000065135;ENSG00000136160
Relaxin;ENSG00000275199;ENSG00000164867
Relaxin;ENSG00000142208;ENSG00000164867
Relaxin;ENSG00000105221;ENSG00000164867
Relaxin;ENSG00000087245;ENSG00000078401
Relaxin;ENSG00000100985;ENSG00000078401
Relaxin;ENSG00000175387;ENSG00000107796
Relaxin;ENSG00000175387;ENSG00000108821
Relaxin;ENSG00000175387;ENSG00000164692
Relaxin;ENSG00000175387;ENSG00000168542
Relaxin;ENSG00000175387;ENSG00000187498
Relaxin;ENSG00000175387;ENSG00000134871
Relaxin;ENSG00000175387;ENSG00000169031
Relaxin;ENSG00000175387;ENSG00000081052
Relaxin;ENSG00000175387;ENSG00000188153
Relaxin;ENSG00000175387;ENSG00000197565
Relaxin;ENSG00000107018;ENSG00000133105
Relaxin;ENSG00000107014;ENSG00000133105
Relaxin;ENSG00000248099;ENSG00000133105
Relaxin;ENSG00000133105;ENSG00000087258
Relaxin;ENSG00000087258;ENSG00000133105
Relaxin;ENSG00000133105;ENSG00000087460
Relaxin;ENSG00000087460;ENSG00000133105
Relaxin;ENSG00000087258;ENSG00000164742
Relaxin;ENSG00000087258;ENSG00000078295
Relaxin;ENSG00000087258;ENSG00000138031
Relaxin;ENSG00000087258;ENSG00000173175
Relaxin;ENSG00000087258;ENSG00000174233
Relaxin;ENSG00000087258;ENSG00000121281
Relaxin;ENSG00000087258;ENSG00000155897
Relaxin;ENSG00000087258;ENSG00000162104
Relaxin;ENSG00000087258;ENSG00000284814
Relaxin;ENSG00000087460;ENSG00000164742
Relaxin;ENSG00000087460;ENSG00000078295
Relaxin;ENSG00000087460;ENSG00000138031
Relaxin;ENSG00000087460;ENSG00000173175
Relaxin;ENSG00000087460;ENSG00000174233
Relaxin;ENSG00000087460;ENSG00000121281
Relaxin;ENSG00000087460;ENSG00000155897
Relaxin;ENSG00000087460;ENSG00000162104
Relaxin;ENSG00000087460;ENSG00000284814
Relaxin;ENSG00000288474;ENSG00000277069
Relaxin;ENSG00000277069;ENSG00000087258
Relaxin;ENSG00000087258;ENSG00000277069
Relaxin;ENSG00000277069;ENSG00000127955
Relaxin;ENSG00000127955;ENSG00000277069
Relaxin;ENSG00000277069;ENSG00000114353
Relaxin;ENSG00000114353;ENSG00000277069
Relaxin;ENSG00000277069;ENSG00000065135
Relaxin;ENSG00000065135;ENSG00000277069
Relaxin;ENSG00000127955;ENSG00000164742
Relaxin;ENSG00000127955;ENSG00000078295
Relaxin;ENSG00000127955;ENSG00000138031
Relaxin;ENSG00000127955;ENSG00000173175
Relaxin;ENSG00000127955;ENSG00000174233
Relaxin;ENSG00000127955;ENSG00000121281
Relaxin;ENSG00000127955;ENSG00000155897
Relaxin;ENSG00000127955;ENSG00000162104
Relaxin;ENSG00000127955;ENSG00000284814
Relaxin;ENSG00000114353;ENSG00000164742
Relaxin;ENSG00000114353;ENSG00000078295
Relaxin;ENSG00000114353;ENSG00000138031
Relaxin;ENSG00000114353;ENSG00000173175
Relaxin;ENSG00000114353;ENSG00000174233
Relaxin;ENSG00000114353;ENSG00000121281
Relaxin;ENSG00000114353;ENSG00000155897
Relaxin;ENSG00000114353;ENSG00000162104
Relaxin;ENSG00000114353;ENSG00000284814
Relaxin;ENSG00000065135;ENSG00000164742
Relaxin;ENSG00000065135;ENSG00000078295
Relaxin;ENSG00000065135;ENSG00000138031
Relaxin;ENSG00000065135;ENSG00000173175
Relaxin;ENSG00000065135;ENSG00000174233
Relaxin;ENSG00000065135;ENSG00000121281
Relaxin;ENSG00000065135;ENSG00000155897
Relaxin;ENSG00000065135;ENSG00000162104
Relaxin;ENSG00000065135;ENSG00000284814
Relaxin;ENSG00000069966;ENSG00000182621
Relaxin;ENSG00000069966;ENSG00000137841
Relaxin;ENSG00000069966;ENSG00000149782
Relaxin;ENSG00000069966;ENSG00000101333
Relaxin;ENSG00000078369;ENSG00000182621
Relaxin;ENSG00000078369;ENSG00000137841
Relaxin;ENSG00000078369;ENSG00000149782
Relaxin;ENSG00000078369;ENSG00000101333
Relaxin;ENSG00000172354;ENSG00000182621
Relaxin;ENSG00000172354;ENSG00000137841
Relaxin;ENSG00000172354;ENSG00000149782
Relaxin;ENSG00000172354;ENSG00000101333
Relaxin;ENSG00000111664;ENSG00000182621
Relaxin;ENSG00000111664;ENSG00000137841
Relaxin;ENSG00000111664;ENSG00000149782
Relaxin;ENSG00000111664;ENSG00000101333
Relaxin;ENSG00000162188;ENSG00000182621
Relaxin;ENSG00000162188;ENSG00000137841
Relaxin;ENSG00000162188;ENSG00000149782
Relaxin;ENSG00000162188;ENSG00000101333
Relaxin;ENSG00000282972;ENSG00000182621
Relaxin;ENSG00000282972;ENSG00000137841
Relaxin;ENSG00000282972;ENSG00000149782
Relaxin;ENSG00000282972;ENSG00000101333
Relaxin;ENSG00000174021;ENSG00000182621
Relaxin;ENSG00000174021;ENSG00000137841
Relaxin;ENSG00000174021;ENSG00000149782
Relaxin;ENSG00000174021;ENSG00000101333
Relaxin;ENSG00000176533;ENSG00000182621
Relaxin;ENSG00000176533;ENSG00000137841
Relaxin;ENSG00000176533;ENSG00000149782
Relaxin;ENSG00000176533;ENSG00000101333
Relaxin;ENSG00000242616;ENSG00000182621
Relaxin;ENSG00000242616;ENSG00000137841
Relaxin;ENSG00000242616;ENSG00000149782
Relaxin;ENSG00000242616;ENSG00000101333
Relaxin;ENSG00000127920;ENSG00000182621
Relaxin;ENSG00000127920;ENSG00000137841
Relaxin;ENSG00000127920;ENSG00000149782
Relaxin;ENSG00000127920;ENSG00000101333
Relaxin;ENSG00000127928;ENSG00000182621
Relaxin;ENSG00000127928;ENSG00000137841
Relaxin;ENSG00000127928;ENSG00000149782
Relaxin;ENSG00000127928;ENSG00000101333
Relaxin;ENSG00000167083;ENSG00000182621
Relaxin;ENSG00000167083;ENSG00000137841
Relaxin;ENSG00000167083;ENSG00000149782
Relaxin;ENSG00000167083;ENSG00000101333
Relaxin;ENSG00000127588;ENSG00000182621
Relaxin;ENSG00000127588;ENSG00000137841
Relaxin;ENSG00000127588;ENSG00000149782
Relaxin;ENSG00000127588;ENSG00000101333
Relaxin;ENSG00000186469;ENSG00000182621
Relaxin;ENSG00000186469;ENSG00000137841
Relaxin;ENSG00000186469;ENSG00000149782
Relaxin;ENSG00000186469;ENSG00000101333
Relaxin;ENSG00000172380;ENSG00000182621
Relaxin;ENSG00000172380;ENSG00000137841
Relaxin;ENSG00000172380;ENSG00000149782
Relaxin;ENSG00000172380;ENSG00000101333
Relaxin;ENSG00000114450;ENSG00000182621
Relaxin;ENSG00000114450;ENSG00000137841
Relaxin;ENSG00000114450;ENSG00000149782
Relaxin;ENSG00000114450;ENSG00000101333
Relaxin;ENSG00000167414;ENSG00000182621
Relaxin;ENSG00000167414;ENSG00000137841
Relaxin;ENSG00000167414;ENSG00000149782
Relaxin;ENSG00000167414;ENSG00000101333
Relaxin;ENSG00000182621;ENSG00000154229
Relaxin;ENSG00000137841;ENSG00000154229
Relaxin;ENSG00000149782;ENSG00000154229
Relaxin;ENSG00000101333;ENSG00000154229
Relaxin;ENSG00000154229;ENSG00000100906
Relaxin;ENSG00000154229;ENSG00000076984
Relaxin;ENSG00000154229;ENSG00000065559
Relaxin;ENSG00000154229;ENSG00000276536
Relaxin;ENSG00000154229;ENSG00000133703
Relaxin;ENSG00000154229;ENSG00000213281
Relaxin;ENSG00000276536;ENSG00000132155
Relaxin;ENSG00000133703;ENSG00000132155
Relaxin;ENSG00000213281;ENSG00000132155
Relaxin;ENSG00000076984;ENSG00000112062
Relaxin;ENSG00000076984;ENSG00000185386
Relaxin;ENSG00000076984;ENSG00000156711
Relaxin;ENSG00000076984;ENSG00000188130
Relaxin;ENSG00000065559;ENSG00000112062
Relaxin;ENSG00000065559;ENSG00000185386
Relaxin;ENSG00000065559;ENSG00000156711
Relaxin;ENSG00000065559;ENSG00000188130
Relaxin;ENSG00000076984;ENSG00000107643
Relaxin;ENSG00000076984;ENSG00000050748
Relaxin;ENSG00000076984;ENSG00000109339
Relaxin;ENSG00000065559;ENSG00000107643
Relaxin;ENSG00000065559;ENSG00000050748
Relaxin;ENSG00000065559;ENSG00000109339
Relaxin;ENSG00000107643;ENSG00000170345
Relaxin;ENSG00000107643;ENSG00000177606
Relaxin;ENSG00000050748;ENSG00000170345
Relaxin;ENSG00000050748;ENSG00000177606
Relaxin;ENSG00000109339;ENSG00000170345
Relaxin;ENSG00000109339;ENSG00000177606
Relaxin;ENSG00000112062;ENSG00000170345
Relaxin;ENSG00000112062;ENSG00000177606
Relaxin;ENSG00000185386;ENSG00000170345
Relaxin;ENSG00000185386;ENSG00000177606
Relaxin;ENSG00000156711;ENSG00000170345
Relaxin;ENSG00000156711;ENSG00000177606
Relaxin;ENSG00000188130;ENSG00000170345
Relaxin;ENSG00000188130;ENSG00000177606
Relaxin;ENSG00000100030;ENSG00000170345
Relaxin;ENSG00000100030;ENSG00000177606
Relaxin;ENSG00000102882;ENSG00000170345
Relaxin;ENSG00000102882;ENSG00000177606
Relaxin;ENSG00000121879;ENSG00000197122
Relaxin;ENSG00000051382;ENSG00000197122
Relaxin;ENSG00000171608;ENSG00000197122
Relaxin;ENSG00000145675;ENSG00000197122
Relaxin;ENSG00000105647;ENSG00000197122
Relaxin;ENSG00000117461;ENSG00000197122
Relaxin;ENSG00000197122;ENSG00000129946
Relaxin;ENSG00000197122;ENSG00000185634
Relaxin;ENSG00000197122;ENSG00000148082
Relaxin;ENSG00000197122;ENSG00000160691
Relaxin;ENSG00000129946;ENSG00000115904
Relaxin;ENSG00000129946;ENSG00000100485
Relaxin;ENSG00000185634;ENSG00000115904
Relaxin;ENSG00000185634;ENSG00000100485
Relaxin;ENSG00000148082;ENSG00000115904
Relaxin;ENSG00000148082;ENSG00000100485
Relaxin;ENSG00000160691;ENSG00000115904
Relaxin;ENSG00000160691;ENSG00000100485
Relaxin;ENSG00000115904;ENSG00000276536
Relaxin;ENSG00000115904;ENSG00000133703
Relaxin;ENSG00000115904;ENSG00000213281
Relaxin;ENSG00000100485;ENSG00000276536
Relaxin;ENSG00000100485;ENSG00000133703
Relaxin;ENSG00000100485;ENSG00000213281
Relaxin;ENSG00000146648;ENSG00000177885
Relaxin;ENSG00000177885;ENSG00000129946
Relaxin;ENSG00000177885;ENSG00000185634
Relaxin;ENSG00000177885;ENSG00000148082
Relaxin;ENSG00000177885;ENSG00000160691
Relaxin;ENSG00000277069;ENSG00000146648
Relaxin;ENSG00000172410;ENSG00000173080
Relaxin;ENSG00000173080;ENSG00000087258
Relaxin;ENSG00000087258;ENSG00000173080
Relaxin;ENSG00000173080;ENSG00000127955
Relaxin;ENSG00000127955;ENSG00000173080
Relaxin;ENSG00000173080;ENSG00000114353
Relaxin;ENSG00000114353;ENSG00000173080
Relaxin;ENSG00000173080;ENSG00000065135
Relaxin;ENSG00000065135;ENSG00000173080
Relaxin;ENSG00000173080;ENSG00000060558
Relaxin;ENSG00000060558;ENSG00000173080
Relaxin;ENSG00000060558;ENSG00000182621
Relaxin;ENSG00000060558;ENSG00000137841
Relaxin;ENSG00000060558;ENSG00000149782
Relaxin;ENSG00000060558;ENSG00000101333
Relaxin;ENSG00000277069;ENSG00000137486
Relaxin;ENSG00000137486;ENSG00000277069
Relaxin;ENSG00000277069;ENSG00000141480
Relaxin;ENSG00000141480;ENSG00000277069
AMPK;ENSG00000174697;ENSG00000116678
AMPK;ENSG00000181092;ENSG00000159346
AMPK;ENSG00000181092;ENSG00000285070
AMPK;ENSG00000066044;ENSG00000110092
AMPK;ENSG00000066044;ENSG00000145386
AMPK;ENSG00000066044;ENSG00000133101
AMPK;ENSG00000084733;ENSG00000288174
AMPK;ENSG00000167461;ENSG00000288174
AMPK;ENSG00000119396;ENSG00000288174
AMPK;ENSG00000104388;ENSG00000288174
AMPK;ENSG00000185236;ENSG00000288174
AMPK;ENSG00000017427;ENSG00000140443
AMPK;ENSG00000140443;ENSG00000169047
AMPK;ENSG00000140443;ENSG00000133124
AMPK;ENSG00000140443;ENSG00000185950
AMPK;ENSG00000254647;ENSG00000171105
AMPK;ENSG00000171105;ENSG00000169047
AMPK;ENSG00000171105;ENSG00000133124
AMPK;ENSG00000171105;ENSG00000185950
AMPK;ENSG00000169047;ENSG00000121879
AMPK;ENSG00000169047;ENSG00000051382
AMPK;ENSG00000169047;ENSG00000171608
AMPK;ENSG00000169047;ENSG00000145675
AMPK;ENSG00000169047;ENSG00000105647
AMPK;ENSG00000169047;ENSG00000117461
AMPK;ENSG00000133124;ENSG00000121879
AMPK;ENSG00000133124;ENSG00000051382
AMPK;ENSG00000133124;ENSG00000171608
AMPK;ENSG00000133124;ENSG00000145675
AMPK;ENSG00000133124;ENSG00000105647
AMPK;ENSG00000133124;ENSG00000117461
AMPK;ENSG00000185950;ENSG00000121879
AMPK;ENSG00000185950;ENSG00000051382
AMPK;ENSG00000185950;ENSG00000171608
AMPK;ENSG00000185950;ENSG00000145675
AMPK;ENSG00000185950;ENSG00000105647
AMPK;ENSG00000185950;ENSG00000117461
AMPK;ENSG00000106615;ENSG00000198793
AMPK;ENSG00000106615;ENSG00000141564
AMPK;ENSG00000106615;ENSG00000204673
AMPK;ENSG00000198793;ENSG00000108443
AMPK;ENSG00000198793;ENSG00000175634
AMPK;ENSG00000141564;ENSG00000108443
AMPK;ENSG00000141564;ENSG00000175634
AMPK;ENSG00000204673;ENSG00000108443
AMPK;ENSG00000204673;ENSG00000175634
AMPK;ENSG00000198793;ENSG00000132170
AMPK;ENSG00000141564;ENSG00000132170
AMPK;ENSG00000204673;ENSG00000132170
AMPK;ENSG00000106617;ENSG00000066044
AMPK;ENSG00000115592;ENSG00000066044
AMPK;ENSG00000132356;ENSG00000066044
AMPK;ENSG00000162409;ENSG00000066044
AMPK;ENSG00000111725;ENSG00000066044
AMPK;ENSG00000131791;ENSG00000066044
AMPK;ENSG00000181929;ENSG00000066044
AMPK;ENSG00000284161;ENSG00000167658
AMPK;ENSG00000198793;ENSG00000187840
AMPK;ENSG00000141564;ENSG00000187840
AMPK;ENSG00000204673;ENSG00000187840
AMPK;ENSG00000198793;ENSG00000177169
AMPK;ENSG00000141564;ENSG00000177169
AMPK;ENSG00000204673;ENSG00000177169
AMPK;ENSG00000110931;ENSG00000106617
AMPK;ENSG00000110931;ENSG00000115592
AMPK;ENSG00000110931;ENSG00000132356
AMPK;ENSG00000110931;ENSG00000162409
AMPK;ENSG00000110931;ENSG00000111725
AMPK;ENSG00000110931;ENSG00000131791
AMPK;ENSG00000110931;ENSG00000181929
AMPK;ENSG00000135341;ENSG00000106617
AMPK;ENSG00000135341;ENSG00000115592
AMPK;ENSG00000135341;ENSG00000132356
AMPK;ENSG00000135341;ENSG00000162409
AMPK;ENSG00000135341;ENSG00000111725
AMPK;ENSG00000135341;ENSG00000131791
AMPK;ENSG00000135341;ENSG00000181929
AMPK;ENSG00000106617;ENSG00000158571
AMPK;ENSG00000106617;ENSG00000123836
AMPK;ENSG00000106617;ENSG00000170525
AMPK;ENSG00000106617;ENSG00000114268
AMPK;ENSG00000115592;ENSG00000158571
AMPK;ENSG00000115592;ENSG00000123836
AMPK;ENSG00000115592;ENSG00000170525
AMPK;ENSG00000115592;ENSG00000114268
AMPK;ENSG00000132356;ENSG00000158571
AMPK;ENSG00000132356;ENSG00000123836
AMPK;ENSG00000132356;ENSG00000170525
AMPK;ENSG00000132356;ENSG00000114268
AMPK;ENSG00000162409;ENSG00000158571
AMPK;ENSG00000162409;ENSG00000123836
AMPK;ENSG00000162409;ENSG00000170525
AMPK;ENSG00000162409;ENSG00000114268
AMPK;ENSG00000111725;ENSG00000158571
AMPK;ENSG00000111725;ENSG00000123836
AMPK;ENSG00000111725;ENSG00000170525
AMPK;ENSG00000111725;ENSG00000114268
AMPK;ENSG00000131791;ENSG00000158571
AMPK;ENSG00000131791;ENSG00000123836
AMPK;ENSG00000131791;ENSG00000170525
AMPK;ENSG00000131791;ENSG00000114268
AMPK;ENSG00000181929;ENSG00000158571
AMPK;ENSG00000181929;ENSG00000123836
AMPK;ENSG00000181929;ENSG00000170525
AMPK;ENSG00000181929;ENSG00000114268
AMPK;ENSG00000106617;ENSG00000284161
AMPK;ENSG00000115592;ENSG00000284161
AMPK;ENSG00000132356;ENSG00000284161
AMPK;ENSG00000162409;ENSG00000284161
AMPK;ENSG00000111725;ENSG00000284161
AMPK;ENSG00000131791;ENSG00000284161
AMPK;ENSG00000181929;ENSG00000284161
AMPK;ENSG00000106617;ENSG00000109819
AMPK;ENSG00000115592;ENSG00000109819
AMPK;ENSG00000132356;ENSG00000109819
AMPK;ENSG00000162409;ENSG00000109819
AMPK;ENSG00000111725;ENSG00000109819
AMPK;ENSG00000131791;ENSG00000109819
AMPK;ENSG00000181929;ENSG00000109819
AMPK;ENSG00000106617;ENSG00000103150
AMPK;ENSG00000115592;ENSG00000103150
AMPK;ENSG00000132356;ENSG00000103150
AMPK;ENSG00000162409;ENSG00000103150
AMPK;ENSG00000111725;ENSG00000103150
AMPK;ENSG00000131791;ENSG00000103150
AMPK;ENSG00000181929;ENSG00000103150
AMPK;ENSG00000140992;ENSG00000275199
AMPK;ENSG00000140992;ENSG00000142208
AMPK;ENSG00000140992;ENSG00000105221
AMPK;ENSG00000106617;ENSG00000160741
AMPK;ENSG00000115592;ENSG00000160741
AMPK;ENSG00000132356;ENSG00000160741
AMPK;ENSG00000162409;ENSG00000160741
AMPK;ENSG00000111725;ENSG00000160741
AMPK;ENSG00000131791;ENSG00000160741
AMPK;ENSG00000181929;ENSG00000160741
AMPK;ENSG00000106617;ENSG00000104812
AMPK;ENSG00000106617;ENSG00000111713
AMPK;ENSG00000115592;ENSG00000104812
AMPK;ENSG00000115592;ENSG00000111713
AMPK;ENSG00000132356;ENSG00000104812
AMPK;ENSG00000132356;ENSG00000111713
AMPK;ENSG00000162409;ENSG00000104812
AMPK;ENSG00000162409;ENSG00000111713
AMPK;ENSG00000111725;ENSG00000104812
AMPK;ENSG00000111725;ENSG00000111713
AMPK;ENSG00000131791;ENSG00000104812
AMPK;ENSG00000131791;ENSG00000111713
AMPK;ENSG00000181929;ENSG00000104812
AMPK;ENSG00000181929;ENSG00000111713
AMPK;ENSG00000106617;ENSG00000079435
AMPK;ENSG00000115592;ENSG00000079435
AMPK;ENSG00000132356;ENSG00000079435
AMPK;ENSG00000162409;ENSG00000079435
AMPK;ENSG00000111725;ENSG00000079435
AMPK;ENSG00000131791;ENSG00000079435
AMPK;ENSG00000181929;ENSG00000079435
AMPK;ENSG00000106617;ENSG00000113161
AMPK;ENSG00000115592;ENSG00000113161
AMPK;ENSG00000132356;ENSG00000113161
AMPK;ENSG00000162409;ENSG00000113161
AMPK;ENSG00000111725;ENSG00000113161
AMPK;ENSG00000131791;ENSG00000113161
AMPK;ENSG00000181929;ENSG00000113161
AMPK;ENSG00000106617;ENSG00000076555
AMPK;ENSG00000115592;ENSG00000076555
AMPK;ENSG00000132356;ENSG00000076555
AMPK;ENSG00000162409;ENSG00000076555
AMPK;ENSG00000111725;ENSG00000076555
AMPK;ENSG00000131791;ENSG00000076555
AMPK;ENSG00000181929;ENSG00000076555
AMPK;ENSG00000106617;ENSG00000278540
AMPK;ENSG00000115592;ENSG00000278540
AMPK;ENSG00000132356;ENSG00000278540
AMPK;ENSG00000162409;ENSG00000278540
AMPK;ENSG00000111725;ENSG00000278540
AMPK;ENSG00000131791;ENSG00000278540
AMPK;ENSG00000181929;ENSG00000278540
AMPK;ENSG00000106617;ENSG00000198793
AMPK;ENSG00000106617;ENSG00000141564
AMPK;ENSG00000106617;ENSG00000204673
AMPK;ENSG00000115592;ENSG00000198793
AMPK;ENSG00000115592;ENSG00000141564
AMPK;ENSG00000115592;ENSG00000204673
AMPK;ENSG00000132356;ENSG00000198793
AMPK;ENSG00000132356;ENSG00000141564
AMPK;ENSG00000132356;ENSG00000204673
AMPK;ENSG00000162409;ENSG00000198793
AMPK;ENSG00000162409;ENSG00000141564
AMPK;ENSG00000162409;ENSG00000204673
AMPK;ENSG00000111725;ENSG00000198793
AMPK;ENSG00000111725;ENSG00000141564
AMPK;ENSG00000111725;ENSG00000204673
AMPK;ENSG00000131791;ENSG00000198793
AMPK;ENSG00000131791;ENSG00000141564
AMPK;ENSG00000131791;ENSG00000204673
AMPK;ENSG00000181929;ENSG00000198793
AMPK;ENSG00000181929;ENSG00000141564
AMPK;ENSG00000181929;ENSG00000204673
AMPK;ENSG00000150907;ENSG00000150907
AMPK;ENSG00000150907;ENSG00000118689
AMPK;ENSG00000118689;ENSG00000150907
AMPK;ENSG00000118689;ENSG00000118689
AMPK;ENSG00000109819;ENSG00000109819
AMPK;ENSG00000101076;ENSG00000131482
AMPK;ENSG00000101076;ENSG00000278373
AMPK;ENSG00000101076;ENSG00000141349
AMPK;ENSG00000101076;ENSG00000124253
AMPK;ENSG00000101076;ENSG00000285241
AMPK;ENSG00000160741;ENSG00000124253
AMPK;ENSG00000160741;ENSG00000285241
AMPK;ENSG00000160741;ENSG00000109819
AMPK;ENSG00000107175;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000107175
AMPK;ENSG00000118260;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000118260
AMPK;ENSG00000143578;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000143578
AMPK;ENSG00000182158;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000182158
AMPK;ENSG00000060566;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000060566
AMPK;ENSG00000157613;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000157613
AMPK;ENSG00000146592;ENSG00000160741
AMPK;ENSG00000160741;ENSG00000146592
AMPK;ENSG00000109819;ENSG00000288174
AMPK;ENSG00000072310;ENSG00000169710
AMPK;ENSG00000072310;ENSG00000278540
AMPK;ENSG00000072310;ENSG00000099194
AMPK;ENSG00000072310;ENSG00000145284
AMPK;ENSG00000106617;ENSG00000065882
AMPK;ENSG00000115592;ENSG00000065882
AMPK;ENSG00000132356;ENSG00000065882
AMPK;ENSG00000162409;ENSG00000065882
AMPK;ENSG00000111725;ENSG00000065882
AMPK;ENSG00000131791;ENSG00000065882
AMPK;ENSG00000181929;ENSG00000065882
AMPK;ENSG00000065882;ENSG00000084733
AMPK;ENSG00000065882;ENSG00000167461
AMPK;ENSG00000065882;ENSG00000119396
AMPK;ENSG00000065882;ENSG00000104388
AMPK;ENSG00000065882;ENSG00000185236
AMPK;ENSG00000120907;ENSG00000106617
AMPK;ENSG00000120907;ENSG00000115592
AMPK;ENSG00000120907;ENSG00000132356
AMPK;ENSG00000120907;ENSG00000162409
AMPK;ENSG00000120907;ENSG00000111725
AMPK;ENSG00000120907;ENSG00000131791
AMPK;ENSG00000120907;ENSG00000181929
AMPK;ENSG00000106617;ENSG00000135218
